address,lat,long,district
"Điểm đỗ xe buýt Phú Diễn (Trại Gà), Đường Phú Diễn, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.06,105.765,bắc từ liêm
"Điểm đỗ xe buýt Smart City, Ngõ 9, Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.004,105.754,nam từ liêm
"Điểm đỗ xe buýt Sân vận động Quốc gia, Phố Đỗ Xuân Hợp, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.023,105.763,nam từ liêm
"Điểm đỗ xe buýt Thanh Lâm (Mê Linh), Quốc lộ 23, Huyện Mê Linh, Thành phố Hà Nội, 84211, Việt Nam",21.216,105.704,
"Điểm đỗ xe buýt Tân Dân (Phú Xuyên), Đường dọc sông Nhuệ, Huyện Phú Xuyên, Thành phố Hà Nội, Việt Nam",20.74,105.876,
"Điện Biên, Phường Điện Biên, Quận Ba Đình, Thành phố Hà Nội, 111103, Việt Nam",21.032,105.842,ba đình
"Điện máy pico, Đường Xuân Thủy, Quận Cầu Giấy, Thành phố Hà Nội, 100000, Việt Nam",21.036,105.786,cầu giấy
"Điện máy xanh, Quốc lộ 6, Xuân Hà, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.901,105.581,
"Điện máy xanh, Đường Bát Khối, Đông Dư, Xã Đa Tốn, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.983,105.92,
"Đl khang anh, 71, Phố Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Thành phố Hà Nội, 0610, Việt Nam",21.025,105.895,long biên
"Đl sơn nhàn, Đường Lâm Du, Lâm Du, Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.035,105.874,long biên
"Đoàn Khuê (số 7 Bằng Lăng 1), Phố Đoàn Khuê, Vinhomes Riverside, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.051,105.908,long biên
"Đoàn Khuê (đối diện số 7 Bằng Lăng 1), Phố Đoàn Khuê, Vinhomes Riverside, Quận Long Biên, Thành phố Hà Nội, 08443, Việt Nam",21.052,105.907,long biên
"Đài Tiếng nói Việt Nam, 37, Phố Bà Triệu, Hàng Bài, Phường Hàng Bài, Quận Hoàn Kiếm, Thành phố Hà Nội, 084 04, Việt Nam",21.023,105.851,hoàn kiếm
"Đài Tưởng Niệm Chủ Tịch Hồ Chí Minh, Ngõ 276, Hoàng Mai, Thành phố Hà Nội, 100000, Việt Nam",20.971,105.831,hoàng mai
"Đài phát thanh huyện Sóc Sơn, 3, Đường Đa Phúc, Huyện Sóc Sơn, Thành phố Hà Nội, Việt Nam",21.257,105.847,
"Đài tưởng niệm các nạn nhân bị bom mìn sát hại làng Gia Thụy, Ngõ 640 Gia Thụy, Phường Gia Thụy, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.051,105.887,long biên
"Đài tưởng niệm liệt sỹ Cổ Nhuế, Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.054,105.787,bắc từ liêm
"Đài tưởng niệm liệt sỹ, Cầu nhỏ, Thanh Trì, Thành phố Hà Nội, Việt Nam",20.945,105.87,
"Đê Tô Hoàng, Phường Cầu Dền, Quận Hai Bà Trưng, Thành phố Hà Nội, 10999, Việt Nam",21.008,105.851,hai bà trưng
"Đê Xuân Quan - Long Biên, Bồ Đề, Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.035,105.873,long biên
"Đê Xuân Quan - Long Biên, Đông Dư, Xã Đông Dư, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.996,105.909,
"Đình Chùa Đồng Kho, Cầu vượt Đồng Trúc, Đồng Táng, Đồng Trúc, Huyện Thạch Thất, Thành phố Hà Nội, Việt Nam",20.995,105.574,
"Đình Khương Hạ, Ngõ 250 Khương Trung, Quận Thanh Xuân, Thành phố Hà Nội, 120911, Việt Nam",20.993,105.817,thanh xuân
"Đình Khương Đình, Phố Khương Hạ, Quận Thanh Xuân, Thành phố Hà Nội, 120911, Việt Nam",20.992,105.817,thanh xuân
"Đình Kim Ngân, 42-44, Phố Hàng Bạc, Hàng Bạc, Phường Hàng Bạc, Quận Hoàn Kiếm, Thành phố Hà Nội, 110904, Việt Nam",21.034,105.853,hoàn kiếm
"Đình Kim Quan, Đường Hà Huy Tập, Thái Bình, Thị trấn Yên Viên, Huyện Gia Lâm, Thành phố Hà Nội, 0947733060, Việt Nam",21.083,105.917,
"Đình Làng Văn Giáp, Quốc lộ 1, Huyện Thường Tín, Thành phố Hà Nội, Việt Nam",20.887,105.858,
"Đình Làng Đa Hội, Lý Thường Kiệt, Song Tháp, Huyện Đông Anh, Thành phố Hà Nội, Thành phố Từ Sơn, Tỉnh Bắc Ninh, 16300, Việt Nam",21.123,105.921,
"Đình Làng Đa Phúc, Đường Chùa Thầy, Huyện Quốc Oai, Thành phố Hà Nội, 01234, Việt Nam",21.022,105.646,
"Đình Lâm Du, Phố Phú Viên, Phú Viên, Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.033,105.871,long biên
"Đình Lò Rèn, Phố Lò Rèn, Hàng Bồ, Phường Hàng Bồ, Quận Hoàn Kiếm, Thành phố Hà Nội, 111000, Việt Nam",21.036,105.848,hoàn kiếm
"Đình Nam Hương, Phố Hàng Trống, Hàng Trống, Phường Hàng Trống, Quận Hoàn Kiếm, Thành phố Hà Nội, 110214, Việt Nam",21.029,105.851,hoàn kiếm
"Đình Nghi Tàm, Hẻm 1/5, Ngách 1/5 Phố Từ Hoa, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.057,105.833,tây hồ
"Đình Ngọc Khánh, Phố Phạm Huy Thông, Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Thành phố Hà Nội, 10298, Việt Nam",21.029,105.812,ba đình
"Đình Ngọc Lâm, Ngõ 201 Nguyễn Văn Cừ, Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.045,105.873,long biên
"Đình Ngọc Động, Đường Đa Tốn, Thôn Ngọc Động, Xã Đa Tốn, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.98,105.943,
"Đình Ninh Hiệp, Ninh Hiệp, Trung Quán, Huyện Gia Lâm, Thành phố Hà Nội, 16300, Việt Nam",21.082,105.943,
"Đình Phúc Lâm, DT 419, Chúc Sơn, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.813,105.708,
"Đình Phượng Nghĩa, Đường Đê Mới, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",20.951,105.713,
"Đình So, ĐT.419, Huyện Quốc Oai, Thành phố Hà Nội, 01234, Việt Nam",20.975,105.677,
"Đình Thôn Thượng, Đường Dương Hà, Công Đình, Thôn Thượng, Huyện Gia Lâm, Thành phố Hà Nội, 0947733060, Việt Nam",21.077,105.929,
"Đình Thôn Xuân Dục, ĐT.270, Xuân Dục, Huyện Gia Lâm, Thành phố Hà Nội, 0947733060, Việt Nam",21.094,105.905,
"Đình Thờ Sắc, Phố Triều Khúc, Thanh Trì, Thành phố Hà Nội, 1000001, Việt Nam",20.98,105.801,
"Đình Thụy Khuê, Đường Chùa Thầy, Huyện Quốc Oai, Thành phố Hà Nội, 01234, Việt Nam",21.024,105.646,
"Đình Trường Lâm, Ngách 76/1, Phường Việt Hưng, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.057,105.895,long biên
"Đình Tân Khai, Phố Hàng Vải, Hàng Bồ, Phường Hàng Bồ, Quận Hoàn Kiếm, Thành phố Hà Nội, 111000, Việt Nam",21.036,105.847,hoàn kiếm
"Đình Tựu Liệt, Ngõ 304 Tựu Liệt, Thanh Trì, Thành phố Hà Nội, 100000, Việt Nam",20.953,105.833,
"Đình Vĩnh Phúc 3, Ngõ 267, Liễu Giai, Phường Liễu Giai, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.04,105.819,ba đình
"Đình Vũ Thạch, Phố Hai Bà Trưng, Tràng Tiền, Phường Tràng Tiền, Quận Hoàn Kiếm, Thành phố Hà Nội, 084 04, Việt Nam",21.025,105.852,hoàn kiếm
"Đình Vạn Phúc, Ngõ 186 Đội Cấn, Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.034,105.824,ba đình
"Đình làng Bằng A, Ngõ 15 Bằng Liệt, Hoàng Mai, Thành phố Hà Nội, 100000, Việt Nam",20.962,105.822,hoàng mai
"Đình làng Canh Hoạch, Quốc lộ 21B, Thanh Oai, Thành phố Hà Nội, Việt Nam",20.809,105.776,
"Đình làng Giang Xá, Ngõ 75 Tuyến Số 2 Đường Tỉnh 422, Giang Xá, Trạm Trôi, Huyện Hoài Đức, Thành phố Hà Nội, 24, Việt Nam",21.063,105.704,
"Đình làng Hồ Khẩu, Ngõ 378, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội, 1000, Việt Nam",21.047,105.813,tây hồ
"Đình làng Quảng Bá, Ngõ 67 Tô Ngọc Vân, Quảng An, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.067,105.823,tây hồ
"Đình làng Thượng, Cầu Chèo, Cống Thượng, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.735,105.704,
"Đình làng Võng Thị, Phố Trích Sài, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội, 1000, Việt Nam",21.053,105.813,tây hồ
"Đình làng Ái Mộ, Phố Ái Mộ, Ái Mộ, Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.038,105.87,long biên
"Đình làng Đa Vạn, Lý Thường Kiệt, Song Tháp, Huyện Đông Anh, Thành phố Hà Nội, Thành phố Từ Sơn, Tỉnh Bắc Ninh, 16300, Việt Nam",21.118,105.927,
"Đình làng Đông, 442, Đường Thụy Khuê, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội, 1000, Việt Nam",21.048,105.81,tây hồ
"Đình lương, Đường Hoàng Công Chất, Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.048,105.769,bắc từ liêm
"Đình thôn Cống Trung, Đường tỉnh 419, Đoan Nữ, Xã An Mỹ, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.73,105.706,
"Đình thôn Hạ, Đê Đuống, Thái Bình, Thị trấn Yên Viên, Huyện Gia Lâm, Thành phố Hà Nội, 0947733060, Việt Nam",21.062,105.934,
"Đình thôn Lê Xá, Đường tỉnh 419, Đoan Nữ, Xã An Mỹ, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.727,105.72,
"Đình thôn Trung, Đường Dương Hà, Công Đình, Thôn Thượng, Huyện Gia Lâm, Thành phố Hà Nội, 0947733060, Việt Nam",21.071,105.929,
"Đình và Miếu Đồng Cổ (Thôn Nguyên Xá), Đường Cầu Diễn, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.05,105.741,bắc từ liêm
"Đình Điền Xá, Phố nhỏ, Huyện Sóc Sơn, Thành phố Hà Nội, Việt Nam",21.218,105.782,
"Đình Đào Xuyên, Đường Đào Xuyên, Thôn Đào Xuyên, Xã Đa Tốn, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.991,105.932,
"Đình Đại Yên, Ngõ 279 Đội Cấn, Liễu Giai, Phường Liễu Giai, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.037,105.821,ba đình
"Đình Đồng Táng, Đại lộ Thăng Long, Đồng Táng, Đồng Trúc, Huyện Thạch Thất, Thành phố Hà Nội, Việt Nam",20.99,105.574,
"Đình, Đường tỉnh 419, Đoan Nữ, Xã An Mỹ, Huyện Mỹ Đức, Thành phố Hà Nội, Việt Nam",20.72,105.735,
"Đông Ngạc, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.082,105.788,bắc từ liêm
"Đông hồ cổ Tân Tiến, số 5/11, Yên Xá, Thanh Trì, Thành phố Hà Nội, 120406, Việt Nam",20.973,105.796,
"Đông văn, Cát Quế, Xã Cát Quế, Huyện Hoài Đức, Thành phố Hà Nội, 24, Việt Nam",21.053,105.671,
"Đồ Gỗ Tuấn Hường, số 31, Đường Bắc Hồng, Huyện Đông Anh, Thành phố Hà Nội, 100000, Việt Nam",21.179,105.806,
"Đường tỉnh 89, Ba Vì, Thành phố Hà Nội, 12627, Việt Nam",21.025,105.319,
"Đường 2 Đồng Tháp, Huyện Đan Phượng, Thành phố Hà Nội, Việt Nam",21.073,105.651,
"Đường 2, Yên Phụ, Phường Yên Phụ, Quận Tây Hồ, Thành phố Hà Nội, 100999, Việt Nam",21.05,105.843,tây hồ
"Đường B2, Quận Cầu Giấy, Thành phố Hà Nội, 122000, Việt Nam",21.041,105.792,cầu giấy
"Đường Bưởi, Cống Vị, Phường Cống Vị, Quận Ba Đình, Thành phố Hà Nội, 11150, Việt Nam",21.037,105.807,ba đình
"Đường Bưởi, Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Thành phố Hà Nội, 11150, Việt Nam",21.033,105.804,ba đình
"Đường Bưởi, Phường Ngọc Khánh, Quận Ba Đình, Thành phố Hà Nội, 11150, Việt Nam",21.031,105.803,ba đình
"Đường Bắc Sơn, Điện Biên, Phường Điện Biên, Quận Ba Đình, Thành phố Hà Nội, 124302, Việt Nam",21.036,105.838,ba đình
"Đường Bờ tây sông Nhuệ, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.074,105.771,bắc từ liêm
"Đường CN9, Phường Phúc Diễn, Phường Xuân Phương, Quận Nam Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.042,105.745,nam từ liêm
"Đường Chân Thành Thôn Thượng, Thanh Oai, Thành phố Hà Nội, Việt Nam",20.893,105.769,
"Đường Chùa Ha, Huyện Phú Xuyên, Thành phố Hà Nội, 162300, Việt Nam",20.746,105.959,
"Đường Công viên Văn Phú, Khu đô thị Văn Phú, Hà Đông, Quận Hà Đông, Thành phố Hà Nội, 193824, Việt Nam",20.955,105.767,hà đông
"Đường Cầu Bươu, Thanh Trì, Thành phố Hà Nội, 193824, Việt Nam",20.963,105.797,
"Đường Cầu Diễn, Phường Minh Khai, Phường Xuân Phương, Quận Bắc Từ Liêm, Thành phố Hà Nội, 24, Việt Nam",21.054,105.733,bắc từ liêm
"Đường Cầu Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.042,105.761,bắc từ liêm
"Đường Cầu Diễn, Phường Phúc Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.043,105.758,bắc từ liêm
"Đường Cầu Giấy, Phường Ngọc Khánh, Quận Ba Đình, Thành phố Hà Nội, 10298, Việt Nam",21.03,105.802,ba đình
"Đường Cầu Xây, Huyện Đan Phượng, Thành phố Hà Nội, 24, Việt Nam",21.078,105.711,
"Đường Cổ Linh, Tự Đình, Phường Long Biên, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.032,105.88,long biên
"Đường Cổ Điển, Thị trấn Văn Điển, Thanh Trì, Thành phố Hà Nội, 100000, Việt Nam",20.941,105.846,
"Đường Cổng Đồng, Huyện Thường Tín, Thành phố Hà Nội, Việt Nam",20.885,105.869,
"Đường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, 0914663166, Việt Nam",20.985,105.74,hà đông
"Đường Foresa 3, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.029,105.747,nam từ liêm
"Đường Foresa 4, Quận Nam Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.031,105.746,nam từ liêm
"Đường Foresa 5B, Quận Nam Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.031,105.747,nam từ liêm
"Đường Foresa 6, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.026,105.746,nam từ liêm
"Đường Foresa 6B, Quận Nam Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.03,105.747,nam từ liêm
"Đường Foresa 6C, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.028,105.746,nam từ liêm
"Đường Foresa 7, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.027,105.747,nam từ liêm
"Đường Foresa 7A, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.029,105.745,nam từ liêm
"Đường Foresa 8B, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.025,105.743,nam từ liêm
"Đường Foresa 9, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.027,105.744,nam từ liêm
"Đường Foresa 9A, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.026,105.743,nam từ liêm
"Đường Giang Cao, Bát Tràng, Xã Bát Tràng, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.981,105.919,
"Đường Giáp Hải, Phường Cự Khối, Xã Đông Dư, Quận Long Biên, Thành phố Hà Nội, 1310, Việt Nam",21.004,105.912,long biên
"Đường Hoàng Hoa Thám, Liễu Giai, Phường Liễu Giai, Quận Ba Đình, Thành phố Hà Nội, 1000, Việt Nam",21.045,105.812,ba đình
"Đường Hoàng Mai, Hoàng Mai, Thành phố Hà Nội, 11617, Việt Nam",20.987,105.86,hoàng mai
"Đường Hoàng Quốc Việt, Phường Cổ Nhuế 1, Quận Cầu Giấy, Quận Bắc Từ Liêm, Thành phố Hà Nội, 1000, Việt Nam",21.046,105.782,bắc từ liêm
"Đường Hoàng Quốc Việt, Quận Cầu Giấy, Thành phố Hà Nội, 1000, Việt Nam",21.046,105.804,cầu giấy
"Đường Hòa Bình, Huyện Đan Phượng, Thành phố Hà Nội, Việt Nam",21.078,105.652,
"Đường Hùng Nguyên, Huyện Thường Tín, Thành phố Hà Nội, Việt Nam",20.868,105.866,
"Đường Hùng Vương, Phường Quán Thánh, Phường Thuỵ Khuê, Quận Ba Đình, Thành phố Hà Nội, 124302, Việt Nam",21.042,105.836,ba đình
"Đường Hùng Vương, Phường Quán Thánh, Quận Ba Đình, Thành phố Hà Nội, 124302, Việt Nam",21.041,105.836,ba đình
"Đường Hạ Hội, Huyện Đan Phượng, Thành phố Hà Nội, 24, Việt Nam",21.081,105.71,
"Đường Hạnh Đàn, Huyện Đan Phượng, Thành phố Hà Nội, 24, Việt Nam",21.079,105.707,
"Đường Hồng Hà, Chương Dương, Phường Chương Dương, Hoàn Kiếm, Quận Hoàn Kiếm, Thành phố Hà Nội, 110070, Việt Nam",21.024,105.861,hoàn kiếm
"Đường Hồng Hà, Phúc Tân, Phường Chương Dương, Phường Phúc Tân, Quận Hoàn Kiếm, Thành phố Hà Nội, 111501, Việt Nam",21.031,105.857,hoàn kiếm
"Đường Khương Đình, Quận Thanh Xuân, Thành phố Hà Nội, 120911, Việt Nam",20.993,105.814,thanh xuân
"Đường Kim Giang, Thanh Trì, Thành phố Hà Nội, 193824, Việt Nam",20.953,105.808,
"Đường Kiên Thành, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",21.009,105.951,
"Đường Kính Nỗ, Huyện Đông Anh, Thành phố Hà Nội, Việt Nam",21.149,105.861,
"Đường La Thành, Phường Ô Chợ Dừa, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, 100100, Việt Nam",21.021,105.826,đống đa
"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, 123025, Việt Nam",21.009,105.814,đống đa
"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, 170, Việt Nam",21.013,105.808,đống đa
"Đường Láng, Phường Thịnh Quang, Quận Đống Đa, Thành phố Hà Nội, 123025, Việt Nam",21.008,105.815,đống đa
"Đường Lê Duẩn, Phường Nguyễn Du, Quận Hai Bà Trưng, Thành phố Hà Nội, 111103, Việt Nam",21.02,105.841,hai bà trưng
"Đường Lê Đức Thọ, Quận Cầu Giấy, Thành phố Hà Nội, 100925, Việt Nam",21.038,105.772,cầu giấy
"Đường Lý Sơn, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.066,105.881,long biên
"Đường Lý Thánh Tông, Đông Dư, Xã Đông Dư, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.99,105.919,
"Đường Lương Ngọc Quyến, Quận Thanh Xuân, Quận Hà Đông, Thành phố Hà Nội, 120406, Việt Nam",20.984,105.795,hà đông
"Đường Lương Thế Vinh, Vinhomes Green Bay, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội, 120406, Việt Nam",20.998,105.787,nam từ liêm
"Đường Lạc Long Quân, Phường Xuân La, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.067,105.811,tây hồ
"Đường Lạc Long Quân, Quận Cầu Giấy, Thành phố Hà Nội, 1000, Việt Nam",21.047,105.806,cầu giấy
"Đường Mễ Trì, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.014,105.777,nam từ liêm
"Đường Mỹ Trung, Thị xã Sơn Tây, Thành phố Hà Nội, Việt Nam",21.12,105.442,
"Đường Nam Sông Hồng, Huyện Đan Phượng, Thành phố Hà Nội, Việt Nam",21.125,105.663,
